dataset,seed,method,perturbation,split,pearson,pearson_delta,l2,approach,label
replogle_rpe1_essential,2,gears,PYROXD1+ctrl,val,0.9815137065793806,0.713271524772337,4.801461362289992,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RAD17+ctrl,test,0.9744557878144504,0.6419590815505578,5.67676101827649,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RBBP8+ctrl,test,0.9725477577348928,0.7340423283348934,6.0964455584823,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RBM48+ctrl,test,0.9578126808924292,0.7090902782961641,7.529910803099456,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RBMX+ctrl,test,0.9788536555990828,0.7853461310176761,5.563204904369518,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RCL1+ctrl,test,0.9594728739087384,0.7754690332472243,7.606453538660635,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RFC1+ctrl,val,0.9767430403619145,0.733750682847867,5.389738309459471,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RFC2+ctrl,test,0.9736416561764185,0.7327105759797442,6.067584016214207,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RFC3+ctrl,val,0.9652897009915519,0.7528648544468944,6.961742929226574,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RFC5+ctrl,test,0.959528624188227,0.6413902257860539,7.60728672044592,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RNF20+ctrl,test,0.9603410855343202,0.4339293784980947,6.794897867922629,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RNF113A+ctrl,val,0.9576712230445894,0.6969071387907043,7.62628612134926,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RNPC3+ctrl,test,0.9664482543064427,0.7516676365965714,6.709125056987463,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RPA2+ctrl,test,0.9754177447161118,0.8518008325050126,5.517919366510954,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RPA3+ctrl,val,0.9757181255278234,0.8442042219391903,5.51877128335967,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RPL23+ctrl,test,0.955025186210605,0.8235980078685728,7.753570229757,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RPL37+ctrl,test,0.9537635175766939,0.7835418605469842,7.667754490522899,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RPP30+ctrl,val,0.9380367556702878,0.6874353020192674,9.458694508624507,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RPS3+ctrl,test,0.9533111574995745,0.7911298993581637,7.385504509675132,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RPS6+ctrl,test,0.9385849318849092,0.7649945139294926,8.684777544139772,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RPS18+ctrl,test,0.9367691271072703,0.7547838840616994,9.069446270379224,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RPS27+ctrl,test,0.935040859790608,0.5217552827566108,9.136930666015846,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RPUSD3+ctrl,test,0.9755193743548203,0.5788461534646655,5.688929214829789,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RRM1+ctrl,test,0.963669744361517,0.706058286912974,6.675446465983354,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,RRS1+ctrl,val,0.9725570174239767,0.8669420870377275,6.242457729188255,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SDC1+ctrl,test,0.9814289725462799,0.7265550875595072,5.034111956034702,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SENP6+ctrl,test,0.9747841896516125,0.7511309622859773,5.830053534532474,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SFPQ+ctrl,test,0.9431574441655546,0.6652066047895862,9.272283435782306,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SHOC2+ctrl,test,0.939751733562455,0.3329417851145479,8.740425611518665,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SIRT7+ctrl,val,0.9720982951666237,0.7647794822606032,5.746547415383649,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SLC35G2+ctrl,test,0.973075944998069,0.5404509510508548,5.724425053516112,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SMC2+ctrl,test,0.9779109717878135,0.7802563199928403,5.50381239678118,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SMG1+ctrl,val,0.926571831922621,0.2996158983592301,9.897222501036687,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SNAPC5+ctrl,test,0.9712468859794156,0.8072832591279002,6.359167596188205,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SNRNP48+ctrl,test,0.9715933529762727,0.8121565287987172,6.456571725111763,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SNRPD1+ctrl,test,0.9526360166784791,0.798125857944525,8.03183855474696,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SNUPN+ctrl,test,0.9423411492862299,0.5475443454808013,8.529582638882733,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SON+ctrl,test,0.9491473453419161,0.7111852646924149,7.955293341556703,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SP1+ctrl,test,0.9492160661297917,0.2147410043141449,7.888951178507063,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SPEN+ctrl,test,0.9798668375613587,0.1242798762069,4.97522621479327,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SRRT+ctrl,val,0.9312804871520309,0.4377120460253475,8.66652407403912,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SRSF1+ctrl,val,0.9562917041281098,0.7865542595817945,7.589324073654793,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SRSF2+ctrl,test,0.9749260089222097,0.7871983937188042,5.689597576502465,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SRSF3+ctrl,test,0.9181639990702198,0.6102742901488093,9.828911931422638,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,SRSF7+ctrl,val,0.974843870160334,0.7460988003154821,6.111053214986881,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,STIL+ctrl,test,0.9603866167492578,0.7294167511223716,7.553411664484479,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TAF1D+ctrl,test,0.9842268575240307,0.8041076696353757,4.594475209939161,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TAF7+ctrl,test,0.9666488222482539,0.649300656107879,6.52317703307514,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TAF8+ctrl,test,0.9590529710471715,0.567357123688989,7.349770550142192,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TERF2+ctrl,test,0.9772982133593613,0.8674832441573901,5.637496515679024,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TEX10+ctrl,test,0.9687691804205123,0.8085071078995356,6.712736418959652,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TFRC+ctrl,test,0.9439596331031411,-0.2732541285764098,8.453478749633176,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TMSB10+ctrl,test,0.968784667197183,0.6406127232087403,6.095044086581563,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TOMM40+ctrl,test,0.9575592302485895,0.5315748126584932,6.942704078819531,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TOP1+ctrl,test,0.9440407557509872,0.7054467524083559,8.35737376619385,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TOP3A+ctrl,test,0.9786827127980328,0.7165404404733026,5.430678859788379,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TP53I13+ctrl,test,0.956399542515272,0.2381824345708848,7.440303263533985,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TRIAP1+ctrl,val,0.9415123274466566,0.7575737202376314,8.987155432221266,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TRMT6+ctrl,test,0.9536186873835042,0.4799137379146517,7.705706580164517,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,TUBB2A+ctrl,test,0.9677642278602208,0.6495784535208586,6.490112117221501,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,UBE2H+ctrl,val,0.9703336295398552,0.4888018675391627,6.445180998751874,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,UCHL5+ctrl,test,0.9451916063791435,0.08088172080969373,8.35342802995402,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,UPF2+ctrl,test,0.9416816863727564,0.3783783008066398,8.932761946255136,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,UTP3+ctrl,test,0.9552615422200705,0.658070052162459,7.751997829803025,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,UTP18+ctrl,val,0.9633434349125805,0.8102071649540983,7.023232870514498,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,VPS13D+ctrl,test,0.9802241262844825,0.7835908262849868,5.151305553555356,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,VPS41+ctrl,test,0.9655843515551555,0.2991049710434053,6.776936623434479,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,WBP11+ctrl,val,0.9755548904408949,0.7628499587389574,5.443314565670909,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,WDR18+ctrl,test,0.9630338315492964,0.7716924674975911,7.090095379013061,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,WEE1+ctrl,test,0.9481553600271082,0.7840177057093605,7.578599195664753,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,ZNF292+ctrl,val,0.9693064245042556,0.4720912647863261,6.058944794044304,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,ZNF718+ctrl,test,0.9493783107726298,-0.06995882351671355,8.026769042079673,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,ZNF720+ctrl,test,0.9806686984035381,0.7276323435597726,4.996354182070677,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,ZNHIT2+ctrl,test,0.9859622671020134,0.8447390586024992,4.28594685731897,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,ZNHIT3+ctrl,test,0.9653546758314729,0.7750975920330988,7.121408310328357,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,gears,ZRSR2+ctrl,val,0.8805554505570512,-0.2629013487608304,12.27747705450693,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,2,geneformer,ABCE1+ctrl,test,0.9374203889083108,0.7021253839528471,8.490666233699125,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,ACD+ctrl,test,0.9906613521552174,0.8587198934599479,3.437933144397963,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,ALG2+ctrl,test,0.9804478731886478,0.7083722966971655,4.876762722019294,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,ANKRD11+ctrl,test,0.9772086059599445,0.4850186362103339,5.482865402374101,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,ARGLU1+ctrl,test,0.973940004128386,0.4016729534836627,5.660997769319547,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,ATP6AP1+ctrl,val,0.9901039845598745,0.7515906876079729,3.632278207308195,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,ATP6AP2+ctrl,test,0.9858516568280772,0.6392323212354304,4.211054245422738,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,ATP6V1H+ctrl,val,0.9885194923658535,0.7276805318260663,3.766715036959465,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,ATP11B+ctrl,test,0.9810560912340175,0.827477970170869,4.868443065702374,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,BDP1+ctrl,test,0.9357006941869983,0.7725669346818002,8.959852329696243,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,BPTF+ctrl,test,0.991105957155105,0.8152449049066971,3.247010923181383,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,BRCA2+ctrl,test,0.9936084845088368,0.8905322514403075,2.811235758330991,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,BRIX1+ctrl,test,0.9768872712641224,0.9052173483088627,5.275614677682241,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,BUB1+ctrl,test,0.9878751730085934,0.7446130586404961,3.908412351786863,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,BUB1B+ctrl,test,0.9955396818667291,0.9155983769726569,2.407937518180992,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CAMLG+ctrl,val,0.9766617250644071,0.3409101842562792,5.373312682380641,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CBLL1+ctrl,test,0.9676819207516644,0.2577991664922408,6.29925960448952,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CCDC6+ctrl,test,0.9596690575904656,-0.3804822112355988,7.151622797492985,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CCDC59+ctrl,test,0.9732429412699604,0.9146997811685306,5.75574748085562,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CCNL1+ctrl,val,0.9842745331429961,0.6722686212606703,4.199705077793481,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CDC45+ctrl,test,0.9888172659053288,0.8684809940163613,3.634585139933746,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CDCA5+ctrl,test,0.9941985530415101,0.950707674953311,2.58191540532124,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CDK2+ctrl,test,0.9648162219402676,-0.04864213324810784,6.851225871509747,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CENPH+ctrl,val,0.9908360916002303,0.825998070900607,3.307848103991252,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CENPK+ctrl,test,0.9908055030172827,0.9025601596890627,3.293061430229855,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CENPN+ctrl,val,0.9909410942097246,0.8693400129250147,3.384982993014729,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CEP192+ctrl,test,0.9863062243239092,0.8711687813413593,4.344075788433355,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CHAF1A+ctrl,test,0.9794899309252445,0.847601798832478,5.061142298123109,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CHCHD4+ctrl,val,0.9804336919155298,0.6610558369068691,4.904845160868912,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CKAP5+ctrl,test,0.9939061898217147,0.8636592802818456,2.693543627057708,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CLASRP+ctrl,test,0.9842703130047822,0.5925889180348562,4.614858058307585,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CLP1+ctrl,test,0.9862715453095381,0.8089387123237897,3.954579053471025,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CLSPN+ctrl,test,0.9831458480389125,0.9161403657316424,4.485505527925374,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CNOT10+ctrl,test,0.9685584252935486,0.2178044478358609,5.967354640298243,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CPNE7+ctrl,test,0.9882363435927833,0.6698038626950502,3.982585513125183,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CPSF6+ctrl,test,0.94122404843172,0.7184619747935719,8.735103371177,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CSE1L+ctrl,test,0.9550399510090221,0.8497089570603182,7.936807563123208,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CTNNBL1+ctrl,test,0.9898080828818243,0.7738593669851197,3.617638890516915,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CTPS1+ctrl,test,0.9791349568193372,0.8214127462198793,5.304858585314098,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,CWF19L2+ctrl,test,0.9884348864838715,0.8108626526632458,3.743495589392575,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,DCTN4+ctrl,test,0.9808281042762823,0.9197210792127005,5.423481304529161,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,DDX10+ctrl,test,0.9684994348233876,0.9110338253870726,6.417629358789624,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,DDX17+ctrl,test,0.9557729749719766,-0.2874115110940396,7.553657294782461,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,DDX27+ctrl,test,0.9655866574061578,0.9044881267362717,6.779175286583467,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,DDX55+ctrl,test,0.9883541086931686,0.9239296836700062,3.907579690233707,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,DGCR8+ctrl,val,0.9666259153620016,0.6616719410256875,6.360629077188412,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,DNAJA3+ctrl,test,0.9564035687538812,0.08698321820716576,7.406987225357579,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,EIF1AX+ctrl,test,0.9524171577267679,0.7785363874093234,8.453789975978564,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,EIF4A3+ctrl,test,0.9612690747543903,0.8613413800724731,7.107423393051147,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,ELL+ctrl,test,0.9915222153946806,0.9391230593226442,3.089106510023875,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,EXOC4+ctrl,val,0.9798227783852994,0.8278442529119404,4.98335043490734,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,EXOSC2+ctrl,test,0.9849409058268789,0.8555280478265874,4.185390965475345,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,EXOSC8+ctrl,test,0.975389215156893,0.9100485622862882,5.861810242376551,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,FASN+ctrl,test,0.9785794889779863,0.5453966975403738,4.993747702266622,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,FKBP9+ctrl,test,0.9796148034196618,0.5304625021145447,4.801313306096757,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,GABPA+ctrl,test,0.9854538013519444,0.8408063569458657,4.22914549061391,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,GEMIN5+ctrl,test,0.9719629743154372,0.8365093659935137,6.13017287984799,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,GEMIN8+ctrl,test,0.9854025221068757,0.7234991739077875,4.233517371285725,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,GTPBP4+ctrl,val,0.990743560401346,0.8921872190799405,3.363604252470182,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,HAUS1+ctrl,test,0.9890436276565325,0.861075993728008,3.792198816308722,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,HAUS4+ctrl,val,0.9886100375206222,0.9116764202470926,4.06800580337488,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,HAUS6+ctrl,val,0.992327636489906,0.8482971893220028,3.094760997257616,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,HIPK1+ctrl,test,0.9923979819818319,0.8632187948247798,3.044351160798268,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,HJURP+ctrl,test,0.9795379162555328,0.6217374025505034,4.915292840882027,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,HMGB3+ctrl,test,0.9802690960133373,0.5390374015139698,4.970842693901136,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,HNRNPC+ctrl,test,0.9690300310079938,0.8252754076598731,6.386033723109803,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,HSPA14+ctrl,test,0.9853051975103042,0.6820640314288562,4.311198366450724,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,HYOU1+ctrl,val,0.9717612121230266,0.6089227371873862,5.912869358182706,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,INO80C+ctrl,test,0.9788735902001299,0.3859457288885454,5.200617288280873,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,IST1+ctrl,test,0.972780612440686,0.05979526186614232,6.080844084890408,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,JMJD6+ctrl,val,0.9754226654803104,0.1449842862874006,5.606155170531954,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,KDM6A+ctrl,test,0.9685951662505188,-0.1953594073178533,6.348463580753522,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,KIAA0586+ctrl,val,0.985217365074176,0.9275529926270865,4.428691733397176,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,KIF18A+ctrl,val,0.98286145040928,0.7852115199151344,4.597443433651422,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,KTI12+ctrl,val,0.9864472843458727,0.7010548753080826,4.048623022136929,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,LAS1L+ctrl,val,0.9738056307856657,0.9369693606697421,6.057403272782956,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,LENG8+ctrl,test,0.9785633567751313,0.4802181649562421,5.008645031564731,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,LRR1+ctrl,val,0.987654631404305,0.8474852453857604,3.73123099163795,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,LSM5+ctrl,val,0.9724294517283101,0.8533654525747769,6.643960130606251,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,LSM6+ctrl,test,0.963811483783728,0.8183410095631637,7.063125179243439,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,LTV1+ctrl,test,0.9690283809509493,0.8814492505241143,6.205697343266322,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MAD2L1+ctrl,test,0.9917276289877,0.9176444314306565,3.201919977028051,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MASTL+ctrl,test,0.9862785149978311,0.8666900616849398,4.026587774969511,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MCM2+ctrl,test,0.9817234608840179,0.8928088578925576,4.719266324651377,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MCM3+ctrl,val,0.9894808220014952,0.9339690433017449,3.642868258245378,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MCM4+ctrl,test,0.9820579827990242,0.8695313928572362,4.667650498868543,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MCM7+ctrl,val,0.9890294795327595,0.8499295853019379,3.811892485736188,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MCM10+ctrl,test,0.9923047061553335,0.9075132812772276,2.959309963549683,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MCMBP+ctrl,test,0.9917492941679775,0.8666993580764514,3.26315658625402,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MED19+ctrl,test,0.9633747462654496,0.6794951244529611,6.478978147998415,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,METTL21A+ctrl,val,0.9296567281427672,-0.1467541846659416,9.314652659138547,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MFAP1+ctrl,test,0.9636085160553215,0.8320641340908406,7.824955924127154,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MRPL32+ctrl,test,0.9711126509766228,0.3405501939083067,6.345356027951267,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MRPL49+ctrl,test,0.9802309242126572,0.8063776057346085,4.963306854264435,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,MVD+ctrl,test,0.9878943392918355,0.764067359992624,4.051698731341666,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,NAA25+ctrl,val,0.987472834619032,0.734231677361303,3.856895975861772,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,NCAPG2+ctrl,val,0.9801757167825353,0.9309548902268538,4.988340268105555,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,NCAPG+ctrl,test,0.982936583282779,0.8352997695671104,4.585976302011856,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,NDC80+ctrl,test,0.9952565857011746,0.9509658566868595,2.434006303792017,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,NEDD1+ctrl,test,0.9866838310630662,0.6797698739772331,4.308855094860061,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,NOL12+ctrl,test,0.9852472188746664,0.9064182358357104,4.349201609879861,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,NOP14+ctrl,test,0.9685188455106123,0.9047695173053285,6.29779996170379,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,NRDE2+ctrl,test,0.9802504934353083,0.8191365537546166,4.976651915238221,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,2,geneformer,NSRP1+ctrl,test,0.9618966166435206,0.6353055658168243,7.148912746897565,foundation_model,"Gene-
former*|Foundation Models"
