dataset,seed,method,perturbation,split,pearson,pearson_delta,l2,approach,label
norman_from_scfoundation,1,geneformer,UBASH3B+CNN1,val,0.9941982967508787,0.8982722404284582,3.294379346862772,foundation_model,Geneformer*|Foundation Models
norman_from_scfoundation,1,geneformer,UBASH3B+PTPN12,test,0.995329900873038,0.8934999074801891,3.334678481843346,foundation_model,Geneformer*|Foundation Models
norman_from_scfoundation,1,geneformer,ZBTB10+PTPN12,test,0.9933940606794859,0.7764363799956918,3.420649904224174,foundation_model,Geneformer*|Foundation Models
norman_from_scfoundation,1,geneformer,ZBTB10+SNAI1,val,0.992896197490334,0.899578542945712,3.662535095554276,foundation_model,Geneformer*|Foundation Models
norman_from_scfoundation,1,geneformer,ZC3HAV1+CEBPA,test,0.9963876348739512,0.9435700475572502,2.447132511369564,foundation_model,Geneformer*|Foundation Models
norman_from_scfoundation,1,geneformer,ZC3HAV1+HOXC13,val,0.9968652513922361,0.839925675476256,2.481084548014722,foundation_model,Geneformer*|Foundation Models
norman_from_scfoundation,1,uce,AHR+FEV,test,0.9726572951330006,0.5928194251307479,6.79354729371922,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,AHR+KLF1,val,0.9889464355319105,0.1737799984209128,5.001261663955699,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,BCL2L11+TGFBR2,val,0.99612928749391,0.2045775717807376,3.135700477432851,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,BPGM+ZBTB1,test,0.9926132312506001,0.6938685501251188,3.518668208079201,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CBL+CNN1,test,0.9826460283667925,0.7028954862766275,6.042065906882847,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CBL+PTPN9,val,0.9932511504472685,0.7436113287685064,3.954794353193433,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CBL+PTPN12,val,0.9895040593910513,0.6414747974839682,4.370613860382194,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CBL+TGFBR2,val,0.9943483372291285,0.5798122213424871,3.114776495239569,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CBL+UBASH3B,test,0.9868185692051223,0.7549249716627514,5.54702705917189,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CDKN1B+CDKN1A,test,0.9914290356592212,0.7293315195502603,4.469331926657923,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CDKN1C+CDKN1A,val,0.9906426238361744,0.7256446574374259,4.412751948913032,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CDKN1C+CDKN1B,test,0.9928041355573535,0.7371390462041199,3.890569839139366,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CEBPB+CEBPA,val,0.9690202648859412,0.6095699084661999,7.910413890400518,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CEBPB+MAPK1,val,0.9887140516119942,0.5377446862579066,4.358973581019335,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CEBPB+PTPN12,test,0.9971447175741086,0.8464241256743243,2.256632276533392,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CEBPE+CEBPB,val,0.9804942961201165,0.6833018405550739,6.391306510718723,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CEBPE+CNN1,test,0.9959831708518063,0.6972377471824269,2.834729793323937,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CEBPE+KLF1,val,0.9931264938361049,0.1775803268170607,3.914870600252928,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CEBPE+RUNX1T1,val,0.9953396812308315,0.4980768301766809,2.780437685905591,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CEBPE+SPI1,test,0.9678731394585003,0.7311345034814969,8.991279568719037,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,CNN1+MAPK1,val,0.9962983885913584,0.6461243799414187,2.520963145427293,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,DUSP9+ETS2,test,0.9942721351667522,0.6474097786846068,3.200922678658523,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,DUSP9+IGDCC3,val,0.9888775338497559,0.7396271808875408,4.402842956317172,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,DUSP9+KLF1,val,0.9830438840060783,0.5146499298289811,5.335392032980835,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,ETS2+IKZF3,val,0.9814410875935909,0.7802474593971396,5.591571059092695,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,FEV+CBFA2T3,test,0.9665111976749554,0.5901298830706055,7.601402862048619,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,FEV+MAP7D1,test,0.983664390988457,0.4377409216753939,5.304219458805115,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,FOSB+OSR2,test,0.9876364885029751,0.3602544548044599,4.567766503549745,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,FOSB+UBASH3B,val,0.9980366470167122,0.6762281733576014,1.931491039299594,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,FOXA1+FOXF1,test,0.9952890279286648,0.8329621264156558,2.8059491302795,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,FOXA1+HOXB9,val,0.990810639539416,0.8730259494495158,4.060782740722464,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,FOXF1+FOXL2,test,0.9890283177659248,0.8233246217830121,4.527029139814847,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,FOXL2+MEIS1,val,0.9941267888044971,0.8036602650786241,3.141697605167048,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,IGDCC3+MAPK1,val,0.996462720637362,0.5759803042462945,2.544108673832213,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,IGDCC3+ZBTB25,val,0.9891948667882856,0.7578337127936057,5.107059696223396,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,IRF1+SET,test,0.984434952836271,0.4606533030595658,5.591540758156579,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,KLF1+BAK1,test,0.9904712286632944,0.03791311115159265,4.701859302954539,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,KLF1+CLDN6,test,0.9894018190290226,0.7014743228215073,4.208786790691222,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,KLF1+COL2A1,test,0.9877053870079404,0.3399634261336809,4.661946299771593,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,KLF1+FOXA1,val,0.9934670199327711,0.5581374294449866,3.606682705967743,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,LYL1+CEBPB,test,0.9953621471391962,0.7273332564332079,2.808272608943239,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,MAP2K3+IKZF3,val,0.9864626081103071,0.6240983214240655,4.729917084813732,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,MAP2K6+IKZF3,test,0.9858410967674174,0.6640381655744474,4.828813582859029,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,MAPK1+IKZF3,val,0.9885004057479703,0.774078748331868,4.392625253066793,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,PLK4+STIL,test,0.9947790147429005,0.6878241948563811,2.969451595328319,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,POU3F2+FOXL2,val,0.9897573752178319,0.866732930826006,4.443348674303122,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,PRDM1+CBFA2T3,test,0.9792681377455187,0.8579087831525685,6.538630263641101,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,PTPN12+ZBTB25,test,0.9900996824055912,0.6833858884968902,4.438773524503777,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,RHOXF2+SET,test,0.9866925285154158,0.6553715367304719,5.360766313890398,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,RHOXF2+ZBTB25,test,0.9892415412853754,0.7924824189699351,4.954758676403493,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,SAMD1+TGFBR2,test,0.9942303143850469,0.720782891649781,3.251238636395568,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,SAMD1+UBASH3B,val,0.9919712167343264,0.8303291274138586,4.382846249606274,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,SGK1+S1PR2,test,0.9922215286617987,0.8307529694358944,3.970154191560852,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,SNAI1+DLX2,val,0.9867446777873959,0.7380607563700938,5.59827770053749,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,TGFBR2+ETS2,val,0.9958208062356191,0.2589974091577368,3.233113658261058,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,TGFBR2+PRTG,val,0.9942280526137524,0.6714929678098719,3.13185726201249,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,UBASH3B+CNN1,val,0.9839094077647844,0.6801538580826495,5.900356570235223,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,UBASH3B+PTPN12,test,0.9905855044679193,0.6889623954951498,4.263624760330242,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,ZBTB10+PTPN12,test,0.9919545323029654,0.8093561386430143,3.983963953508718,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,ZBTB10+SNAI1,val,0.9754857748833992,0.7126316587958457,7.099485745127531,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,ZC3HAV1+CEBPA,test,0.9773687760466193,0.578878594473159,6.616813695439037,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,uce,ZC3HAV1+HOXC13,val,0.9962227958840592,0.6410581757818993,2.498615893061138,foundation_model,UCE*|Foundation Models
norman_from_scfoundation,1,scbert,AHR+FEV,test,0.9726600781590516,0.5924192310501012,6.793397182810499,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,AHR+KLF1,val,0.9889434018823745,0.1737325501724934,5.002608480674819,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,BCL2L11+TGFBR2,val,0.9961193563791955,0.2043527786239767,3.140196030570016,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,BPGM+ZBTB1,test,0.9926066997460339,0.6927595764304595,3.520458065898529,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CBL+CNN1,test,0.9826732025368491,0.7041801082602961,6.037571332848887,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CBL+PTPN9,val,0.9932289995767191,0.7422927824495342,3.96109454800307,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CBL+PTPN12,val,0.9894726010981099,0.639764707434705,4.377819918927419,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CBL+TGFBR2,val,0.9943617467998371,0.581209297648645,3.111148006782,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CBL+UBASH3B,test,0.9868104761532861,0.7547485815363155,5.548650275016621,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CDKN1B+CDKN1A,test,0.9914469216166251,0.730263598148983,4.464679102992396,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CDKN1C+CDKN1A,val,0.9906359149606057,0.7246757137827037,4.412597300654226,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CDKN1C+CDKN1B,test,0.9927989937487441,0.7370593947429134,3.892525161679822,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CEBPB+CEBPA,val,0.9690444178082805,0.6101028274237889,7.906243856420515,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CEBPB+MAPK1,val,0.9887181099345004,0.5382074138211251,4.358317070640615,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CEBPB+PTPN12,test,0.9971411842554296,0.8462499371585207,2.257801715139991,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CEBPE+CEBPB,val,0.980502920861844,0.6839376978958118,6.390688179550295,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CEBPE+CNN1,test,0.9959795070174213,0.6967607895628811,2.834852895833164,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CEBPE+KLF1,val,0.9931244494041218,0.1775712160599636,3.916333515849269,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CEBPE+RUNX1T1,val,0.9953350457081681,0.4975564361027869,2.781819466457907,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CEBPE+SPI1,test,0.9678967138978543,0.7313240015404486,8.987581096742957,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,CNN1+MAPK1,val,0.9963002246476722,0.6463252197900593,2.520409962179049,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,DUSP9+ETS2,test,0.9942715177663668,0.6473137504371986,3.201437547317286,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,DUSP9+IGDCC3,val,0.9888694683366172,0.7394735920676482,4.404995335248608,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,DUSP9+KLF1,val,0.983076716347762,0.5166911301424585,5.329907016089332,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,ETS2+IKZF3,val,0.9814521651592699,0.7805035644804049,5.589828045708853,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,FEV+CBFA2T3,test,0.9664968724694252,0.5902261919284152,7.603939985030572,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,FEV+MAP7D1,test,0.9836661214566084,0.4378753519066333,5.303905762432335,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,FOSB+OSR2,test,0.9876535312556771,0.3615540821068588,4.564747144163975,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,FOSB+UBASH3B,val,0.9980398846288305,0.6764438670679777,1.929350658741773,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,FOXA1+FOXF1,test,0.9952751048991622,0.8319062223567685,2.810124846128618,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,FOXA1+HOXB9,val,0.9908161817011394,0.8731718833878805,4.059749819170917,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,FOXF1+FOXL2,test,0.9890348146321296,0.8234000723452997,4.52499807006216,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,FOXL2+MEIS1,val,0.994130654927905,0.8034896631321422,3.140328153862355,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,IGDCC3+MAPK1,val,0.9964552218092052,0.5753247264280544,2.546770324288993,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,IGDCC3+ZBTB25,val,0.9891960562685845,0.7577749123350499,5.106829190713633,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,IRF1+SET,test,0.9844498120760404,0.4616407251341733,5.588758005027925,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,KLF1+BAK1,test,0.9904599923672592,0.03589575728806368,4.702394717463876,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,KLF1+CLDN6,test,0.9893805156713346,0.6999359386713241,4.2129415708011,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,KLF1+COL2A1,test,0.9877053072673543,0.3400781137797969,4.661983075133644,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,KLF1+FOXA1,val,0.9934733707611065,0.5587301548765463,3.605186124246961,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,LYL1+CEBPB,test,0.9953679912141566,0.7275600947111154,2.805675284758284,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,MAP2K3+IKZF3,val,0.9864398147837188,0.6229372192484793,4.733895428023007,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,MAP2K6+IKZF3,test,0.9858787829545052,0.6655340498093002,4.822297716701598,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,MAPK1+IKZF3,val,0.988518882410199,0.7749605244340448,4.389113737509073,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,PLK4+STIL,test,0.994778371324524,0.6876140877438371,2.969411941656188,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,POU3F2+FOXL2,val,0.9897338893311378,0.8664900313829681,4.449748448237924,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,PRDM1+CBFA2T3,test,0.9792743451241578,0.8580233732503005,6.537930065300539,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,PTPN12+ZBTB25,test,0.9901001745053308,0.6832330707596169,4.438585042830645,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,RHOXF2+SET,test,0.9866918656986856,0.6550705727083819,5.359909342572215,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,RHOXF2+ZBTB25,test,0.9892430547314072,0.7923705850622923,4.954046739181264,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,SAMD1+TGFBR2,test,0.9942395847362943,0.7218857276045412,3.249407573424781,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,SAMD1+UBASH3B,val,0.9919679139033308,0.8303194328739641,4.383550088294002,foundation_model,scBERT*|Foundation Models
norman_from_scfoundation,1,scbert,SGK1+S1PR2,test,0.9922348988976384,0.8314393396846541,3.966273377212808,foundation_model,scBERT*|Foundation Models
